image_id,x_1,y_1,width,height
011552.jpg,125,133,166,230
011553.jpg,139,34,101,140
011554.jpg,219,83,208,288
011555.jpg,60,61,237,328
011556.jpg,174,71,224,310
011557.jpg,32,30,135,187
011558.jpg,271,26,127,176
011559.jpg,42,32,91,126
011560.jpg,41,101,231,320
011561.jpg,130,103,374,518
011562.jpg,43,124,185,256
011563.jpg,1237,317,783,1084
011564.jpg,680,213,203,281
011565.jpg,53,61,156,216
011566.jpg,89,48,156,216
011567.jpg,52,53,83,115
011568.jpg,192,71,153,212
011569.jpg,267,71,96,133
011570.jpg,97,24,86,119
011571.jpg,555,261,426,590
011572.jpg,67,3,68,94
011573.jpg,228,128,211,292
011574.jpg,69,69,151,209
011575.jpg,51,70,260,360
011576.jpg,82,75,107,148
011577.jpg,125,92,138,191
011578.jpg,312,111,285,428
011579.jpg,93,74,192,266
011580.jpg,187,42,52,72
011581.jpg,69,34,169,234
011582.jpg,446,237,554,767
011583.jpg,154,78,247,342
011584.jpg,78,38,91,126
011585.jpg,120,100,135,187
011586.jpg,20,19,138,191
011587.jpg,82,82,187,259
011588.jpg,148,71,117,162
011589.jpg,920,289,442,612
011590.jpg,78,90,192,266
011591.jpg,95,67,148,205
011592.jpg,166,101,60,83
011593.jpg,35,61,73,101
011594.jpg,52,69,164,227
011595.jpg,166,155,263,364
011596.jpg,164,69,151,209
011597.jpg,146,61,130,180
011598.jpg,462,146,86,119
011599.jpg,135,72,109,151
011600.jpg,26,50,164,227
011601.jpg,189,105,127,176
011602.jpg,202,46,148,179
011603.jpg,93,56,133,184
011604.jpg,216,46,268,371
011605.jpg,144,115,273,378
011606.jpg,174,27,96,133
011607.jpg,126,83,133,184
011608.jpg,206,34,289,400
011609.jpg,612,7,208,288
011610.jpg,134,50,88,122
011611.jpg,137,80,343,475
011612.jpg,129,86,156,216
011613.jpg,366,378,728,1008
011614.jpg,168,49,130,180
011615.jpg,97,71,169,234
011616.jpg,44,32,187,251
011617.jpg,490,41,198,274
011618.jpg,145,84,101,140
011619.jpg,50,34,60,83
011620.jpg,34,1,304,421
011621.jpg,237,128,198,274
011622.jpg,294,23,62,86
011623.jpg,121,32,107,148
011624.jpg,37,98,229,317
011625.jpg,42,50,161,223
011626.jpg,48,26,91,126
011627.jpg,123,79,114,158
011628.jpg,97,142,172,238
011629.jpg,324,64,374,518
011630.jpg,653,60,429,594
011631.jpg,59,80,143,198
011632.jpg,155,101,237,328
011633.jpg,108,75,252,349
011634.jpg,193,24,114,158
011635.jpg,161,25,99,137
011636.jpg,93,99,286,396
011637.jpg,183,128,252,349
011638.jpg,647,152,343,475
011639.jpg,143,129,374,518
011640.jpg,161,102,299,414
011641.jpg,157,70,88,122
011642.jpg,50,41,65,90
011643.jpg,212,209,458,634
011644.jpg,66,60,175,278
011645.jpg,154,57,101,140
011646.jpg,316,39,114,158
011647.jpg,114,81,112,155
011648.jpg,126,75,161,223
011649.jpg,104,52,156,216
011650.jpg,61,48,156,216
011651.jpg,129,103,179,248
011652.jpg,100,125,179,248
011653.jpg,57,27,88,122
011654.jpg,286,60,101,140
011655.jpg,51,93,213,295
011656.jpg,88,83,135,187
011657.jpg,60,95,289,400
011658.jpg,305,10,212,302
011659.jpg,191,129,205,284
011660.jpg,35,28,231,320
011661.jpg,41,44,187,259
011662.jpg,35,48,174,241
011663.jpg,612,156,320,443
011664.jpg,241,132,101,140
011665.jpg,293,88,133,184
011666.jpg,124,26,187,259
011667.jpg,21,80,122,156
011668.jpg,104,45,117,162
011669.jpg,93,68,333,461
011670.jpg,141,64,247,342
011671.jpg,188,75,281,389
011672.jpg,16,113,291,384
011673.jpg,70,109,179,248
011674.jpg,150,167,263,364
011675.jpg,917,98,307,425
011676.jpg,10,139,200,277
011677.jpg,111,43,99,137
011678.jpg,115,41,83,115
011679.jpg,235,232,390,540
011680.jpg,29,37,112,155
011681.jpg,123,75,185,256
011682.jpg,111,59,101,140
011683.jpg,60,24,126,184
011684.jpg,73,22,120,166
011685.jpg,128,2,174,241
011686.jpg,61,53,109,151
011687.jpg,274,142,260,360
011688.jpg,169,90,107,148
011689.jpg,134,30,104,144
011690.jpg,122,40,122,169
011691.jpg,190,98,278,385
011692.jpg,139,115,174,241
011693.jpg,40,61,101,140
011694.jpg,281,29,120,166
011695.jpg,120,18,94,130
011696.jpg,258,222,406,562
011697.jpg,37,42,216,299
011698.jpg,72,2,234,324
011699.jpg,38,53,81,112
011700.jpg,220,63,49,68
011701.jpg,149,33,265,367
011702.jpg,350,74,192,266
011703.jpg,159,84,94,130
011704.jpg,324,146,229,317
011705.jpg,66,91,221,306
011706.jpg,87,44,239,331
011707.jpg,240,101,140,194
011708.jpg,97,48,195,270
011709.jpg,284,113,590,817
011710.jpg,107,100,192,266
011711.jpg,83,37,95,158
011712.jpg,484,248,341,472
011713.jpg,236,204,484,670
011714.jpg,249,13,302,418
011715.jpg,53,99,138,191
011716.jpg,228,121,166,230
011717.jpg,532,344,905,1253
011718.jpg,375,50,164,227
011719.jpg,60,77,164,227
011720.jpg,76,81,229,317
011721.jpg,469,171,312,432
011722.jpg,132,61,99,137
011723.jpg,138,68,112,155
011724.jpg,341,56,192,266
011725.jpg,125,88,216,299
011726.jpg,338,111,107,148
011727.jpg,669,97,200,277
011728.jpg,79,78,70,97
011729.jpg,58,67,208,288
011730.jpg,195,23,96,133
011731.jpg,197,39,276,382
011732.jpg,173,271,476,659
011733.jpg,176,56,140,194
011734.jpg,131,84,133,184
011735.jpg,50,29,99,137
011736.jpg,77,62,208,311
011737.jpg,78,47,138,191
011738.jpg,101,156,169,234
011739.jpg,173,95,94,130
011740.jpg,104,76,169,234
011741.jpg,208,168,354,490
011742.jpg,98,65,239,331
011743.jpg,172,1,138,191
011744.jpg,99,118,151,209
011745.jpg,222,47,60,83
011746.jpg,107,13,73,101
011747.jpg,90,88,169,234
011748.jpg,170,32,140,194
011749.jpg,11,33,153,212
011750.jpg,123,82,177,245
011751.jpg,62,68,172,238
011752.jpg,88,46,122,169
011753.jpg,4,20,75,104
011754.jpg,103,62,101,140
011755.jpg,101,95,109,151
011756.jpg,114,51,88,144
011757.jpg,38,24,81,112
011758.jpg,59,83,255,353
011759.jpg,19,28,224,310
011760.jpg,332,74,263,364
011761.jpg,180,100,161,223
011762.jpg,48,137,224,310
011763.jpg,49,30,122,169
011764.jpg,90,35,122,169
011765.jpg,122,94,122,169
011766.jpg,165,130,382,529
011767.jpg,35,38,166,230
011768.jpg,297,125,83,115
011769.jpg,27,38,101,140
011770.jpg,162,54,75,104
011771.jpg,274,207,442,612
011772.jpg,103,21,169,234
011773.jpg,64,79,211,292
011774.jpg,101,66,99,137
011775.jpg,110,83,161,223
011776.jpg,124,61,169,234
011777.jpg,123,72,221,306
011778.jpg,72,44,166,230
011779.jpg,70,40,140,194
011780.jpg,306,70,174,241
011781.jpg,140,73,140,194
011782.jpg,630,126,406,500
011783.jpg,216,53,135,187
011784.jpg,218,134,122,169
011785.jpg,63,79,218,302
011786.jpg,69,122,200,277
011787.jpg,58,233,374,518
011788.jpg,199,72,161,223
011789.jpg,85,79,164,227
011790.jpg,251,123,161,223
011791.jpg,61,64,252,349
011792.jpg,78,65,169,234
011793.jpg,196,105,283,392
011794.jpg,86,110,278,385
011795.jpg,34,84,244,338
011796.jpg,26,40,83,115
011797.jpg,41,75,218,302
011798.jpg,133,47,179,248
011799.jpg,63,32,164,227
011800.jpg,119,73,120,166
011801.jpg,172,29,200,277
011802.jpg,570,280,653,904
011803.jpg,16,45,120,166
011804.jpg,46,8,191,281
011805.jpg,121,87,208,288
011806.jpg,206,69,122,169
011807.jpg,82,22,112,155
011808.jpg,92,66,151,209
011809.jpg,234,39,130,180
011810.jpg,82,62,166,230
011811.jpg,1100,218,655,907
011812.jpg,392,509,1232,1706
011813.jpg,176,38,195,270
011814.jpg,167,88,107,148
011815.jpg,36,43,78,108
011816.jpg,57,75,151,209
011817.jpg,250,29,88,122
011818.jpg,29,19,104,144
011819.jpg,673,456,905,1253
011820.jpg,74,38,104,144
011821.jpg,289,201,291,403
011822.jpg,35,76,169,234
011823.jpg,337,210,320,443
011824.jpg,411,216,146,202
011825.jpg,227,43,68,94
011826.jpg,110,56,140,194
011827.jpg,59,75,224,310
011828.jpg,61,48,130,180
011829.jpg,113,114,164,227
011830.jpg,3,39,91,126
011831.jpg,979,172,442,612
011832.jpg,68,103,205,284
011833.jpg,73,123,260,360
011834.jpg,67,39,83,115
011835.jpg,310,404,426,590
011836.jpg,662,48,208,288
011837.jpg,176,64,203,281
011838.jpg,20,35,148,205
011839.jpg,59,29,161,223
011840.jpg,92,68,203,281
011841.jpg,114,110,213,295
011842.jpg,143,51,114,158
011843.jpg,264,78,140,194
011844.jpg,646,114,1149,1591
011845.jpg,427,55,338,468
011846.jpg,205,73,195,270
011847.jpg,579,52,231,320
011848.jpg,27,168,130,180
011849.jpg,160,71,320,443
011850.jpg,133,36,166,230
011851.jpg,116,74,247,342
011852.jpg,201,110,122,169
011853.jpg,114,19,169,234
011854.jpg,500,585,1295,1793
011855.jpg,113,46,221,302
011856.jpg,26,35,247,342
011857.jpg,89,69,114,158
011858.jpg,280,95,294,407
011859.jpg,114,124,231,320
011860.jpg,39,68,101,140
011861.jpg,408,113,294,407
011862.jpg,116,24,94,130
011863.jpg,82,105,166,230
011864.jpg,91,69,125,173
011865.jpg,392,788,1154,1598
011866.jpg,32,22,130,180
011867.jpg,79,68,216,299
011868.jpg,90,29,96,133
011869.jpg,274,98,47,65
011870.jpg,110,35,125,173
011871.jpg,107,78,203,281
011872.jpg,718,16,374,518
011873.jpg,140,51,148,205
011874.jpg,226,46,99,137
011875.jpg,73,101,153,212
011876.jpg,61,43,213,260
011877.jpg,103,72,172,238
011878.jpg,35,43,156,216
011879.jpg,117,21,68,94
011880.jpg,87,80,216,299
011881.jpg,39,83,239,331
011882.jpg,141,65,296,410
011883.jpg,252,284,374,518
011884.jpg,78,94,138,191
011885.jpg,107,71,83,115
011886.jpg,33,34,91,126
011887.jpg,27,31,122,169
011888.jpg,255,59,130,180
011889.jpg,103,61,229,317
011890.jpg,218,202,372,515
011891.jpg,86,62,164,227
011892.jpg,59,95,252,349
011893.jpg,69,44,99,137
011894.jpg,99,53,146,202
011895.jpg,147,135,156,216
011896.jpg,46,83,195,270
011897.jpg,109,80,263,364
011898.jpg,61,88,109,151
011899.jpg,17,38,130,169
011900.jpg,114,120,159,220
011901.jpg,95,130,73,101
011902.jpg,133,51,101,140
011903.jpg,114,96,229,317
011904.jpg,89,57,88,122
011905.jpg,170,12,187,259
011906.jpg,88,92,237,328
011907.jpg,148,50,88,122
011908.jpg,58,27,146,202
011909.jpg,58,97,226,313
011910.jpg,667,140,281,389
011911.jpg,95,52,153,212
011912.jpg,97,100,148,205
011913.jpg,291,7,101,140
011914.jpg,425,265,367,508
011915.jpg,135,105,135,187
011916.jpg,169,33,179,245
011917.jpg,677,179,377,522
011918.jpg,145,70,195,270
011919.jpg,27,89,159,220
011920.jpg,201,37,205,284
011921.jpg,137,66,172,238
011922.jpg,150,108,237,328
011923.jpg,59,132,216,299
011924.jpg,181,28,138,191
011925.jpg,52,119,268,371
011926.jpg,261,126,502,695
011927.jpg,218,83,279,400
011928.jpg,683,461,967,1339
011929.jpg,848,608,374,518
011930.jpg,74,43,91,126
011931.jpg,102,218,619,857
011932.jpg,130,36,138,191
011933.jpg,68,128,161,223
011934.jpg,35,105,270,374
011935.jpg,67,119,179,248
011936.jpg,51,1,307,425
011937.jpg,83,73,151,209
011938.jpg,173,24,75,104
011939.jpg,22,97,247,342
011940.jpg,107,97,195,270
011941.jpg,85,47,159,220
011942.jpg,669,34,161,223
011943.jpg,250,33,211,292
011944.jpg,119,98,86,119
011945.jpg,169,64,130,180
011946.jpg,37,75,122,169
011947.jpg,106,116,224,308
011948.jpg,87,70,122,169
011949.jpg,125,50,221,306
011950.jpg,38,32,99,133
011951.jpg,243,86,325,450
011952.jpg,139,60,174,241
011953.jpg,387,139,153,212
011954.jpg,87,95,185,256
011955.jpg,80,51,130,180
011956.jpg,165,26,143,198
011957.jpg,155,55,195,270
011958.jpg,143,115,296,410
011959.jpg,332,119,432,598
011960.jpg,210,83,377,522
011961.jpg,63,55,177,234
011962.jpg,158,88,200,277
011963.jpg,73,35,117,162
011964.jpg,322,239,484,670
011965.jpg,125,109,172,238
011966.jpg,184,19,127,176
011967.jpg,174,63,143,198
011968.jpg,179,243,439,608
011969.jpg,169,95,174,241
011970.jpg,46,42,109,151
011971.jpg,90,57,153,212
011972.jpg,28,51,234,308
011973.jpg,126,60,203,281
011974.jpg,119,70,88,122
011975.jpg,74,84,83,115
011976.jpg,71,42,187,223
011977.jpg,45,36,172,252
011978.jpg,147,96,192,266
011979.jpg,227,29,120,166
011980.jpg,79,38,138,191
011981.jpg,49,52,177,245
011982.jpg,1085,492,416,576
011983.jpg,515,166,348,482
011984.jpg,13,29,101,140
011985.jpg,67,80,302,418
011986.jpg,127,79,120,166
011987.jpg,91,274,153,212
011988.jpg,61,35,135,187
011989.jpg,403,127,338,468
011990.jpg,134,33,182,252
011991.jpg,102,60,120,166
011992.jpg,41,68,151,209
011993.jpg,164,24,127,176
011994.jpg,122,230,73,101
011995.jpg,122,93,81,112
011996.jpg,212,269,744,1030
011997.jpg,450,98,164,227
011998.jpg,189,45,161,223
011999.jpg,87,111,190,263
012000.jpg,80,7,91,126
012001.jpg,59,47,91,126
012002.jpg,44,84,172,238
012003.jpg,16,41,143,198
012004.jpg,41,50,164,216
012005.jpg,83,67,211,292
012006.jpg,205,229,315,436
012007.jpg,145,10,73,101
012008.jpg,64,93,104,144
012009.jpg,31,55,83,115
012010.jpg,217,67,208,288
012011.jpg,65,118,229,317
012012.jpg,108,19,94,130
012013.jpg,275,51,260,360
012014.jpg,269,54,177,245
012015.jpg,44,45,226,313
012016.jpg,51,83,172,238
012017.jpg,73,34,99,137
012018.jpg,38,44,114,158
012019.jpg,98,64,166,230
012020.jpg,37,54,153,196
012021.jpg,133,95,86,119
012022.jpg,79,50,57,79
012023.jpg,143,189,140,194
012024.jpg,235,58,140,194
012025.jpg,137,19,146,202
012026.jpg,198,62,226,313
012027.jpg,67,38,88,122
012028.jpg,104,40,98,144
012029.jpg,80,92,146,202
012030.jpg,204,108,81,112
012031.jpg,32,59,122,169
012032.jpg,57,108,231,320
012033.jpg,131,82,120,166
012034.jpg,210,54,109,151
012035.jpg,146,97,255,353
012036.jpg,88,77,187,259
012037.jpg,102,91,166,230
012038.jpg,62,23,83,115
012039.jpg,127,134,208,288
012040.jpg,434,399,624,864
012041.jpg,118,55,164,227
012042.jpg,10,32,99,125
012043.jpg,131,60,138,191
012044.jpg,96,44,239,331
012045.jpg,629,439,749,1037
012046.jpg,136,96,233,328
012047.jpg,96,69,125,173
012048.jpg,557,144,205,284
012049.jpg,111,194,307,425
012050.jpg,121,56,112,155
012051.jpg,43,25,179,248
012052.jpg,133,64,161,223
012053.jpg,88,139,221,306
012054.jpg,239,140,187,259
012055.jpg,117,21,224,310
012056.jpg,85,99,208,288
012057.jpg,806,213,213,295
012058.jpg,119,55,135,187
012059.jpg,27,23,96,123
012060.jpg,114,55,109,151
012061.jpg,128,39,88,122
012062.jpg,275,61,81,112
012063.jpg,77,68,143,198
012064.jpg,123,67,125,173
012065.jpg,66,9,309,428
012066.jpg,221,36,73,101
012067.jpg,92,117,114,158
012068.jpg,157,26,57,79
012069.jpg,149,95,268,371
012070.jpg,171,88,164,227
012071.jpg,1,97,273,378
012072.jpg,149,116,385,533
012073.jpg,98,111,169,234
012074.jpg,122,47,107,148
012075.jpg,131,65,135,187
012076.jpg,482,192,226,313
012077.jpg,81,106,177,245
012078.jpg,50,67,109,151
012079.jpg,9,31,107,148
012080.jpg,97,113,328,454
012081.jpg,296,151,564,781
012082.jpg,93,99,179,248
012083.jpg,67,43,147,198
012084.jpg,20,49,96,133
012085.jpg,435,369,463,641
012086.jpg,9,48,174,241
012087.jpg,104,20,130,180
012088.jpg,469,157,356,493
012089.jpg,79,68,187,259
012090.jpg,122,114,203,281
012091.jpg,104,87,208,288
012092.jpg,83,58,156,216
012093.jpg,61,136,174,241
012094.jpg,101,172,234,324
012095.jpg,163,36,70,97
012096.jpg,102,57,140,194
012097.jpg,252,48,112,155
012098.jpg,23,33,143,198
012099.jpg,78,88,148,205
012100.jpg,286,10,112,155
012101.jpg,331,81,172,238
012102.jpg,84,119,166,230
012103.jpg,155,72,146,202
012104.jpg,91,84,255,353
012105.jpg,91,15,320,443
012106.jpg,341,130,161,223
012107.jpg,19,94,86,119
012108.jpg,65,37,161,223
012109.jpg,211,58,161,223
012110.jpg,130,85,161,223
012111.jpg,49,76,83,115
012112.jpg,215,468,83,115
012113.jpg,255,133,504,698
012114.jpg,99,9,255,353
012115.jpg,106,59,81,112
012116.jpg,80,56,135,187
012117.jpg,106,102,211,292
012118.jpg,83,24,104,144
012119.jpg,46,43,96,133
012120.jpg,43,37,55,76
012121.jpg,49,58,198,274
012122.jpg,751,69,369,511
012123.jpg,33,97,270,374
012124.jpg,104,75,192,266
012125.jpg,51,25,125,173
012126.jpg,130,43,91,126
012127.jpg,1,86,309,411
012128.jpg,614,130,156,216
012129.jpg,118,1,213,290
012130.jpg,98,28,91,126
012131.jpg,32,70,163,230
012132.jpg,185,48,130,180
012133.jpg,300,164,255,353
012134.jpg,163,59,138,191
012135.jpg,117,108,276,421
012136.jpg,141,81,354,490
012137.jpg,9,71,226,313
012138.jpg,301,174,356,493
012139.jpg,102,157,187,259
012140.jpg,594,37,520,720
012141.jpg,84,75,182,252
012142.jpg,109,119,83,115
012143.jpg,124,76,109,151
012144.jpg,54,79,166,230
012145.jpg,115,84,195,270
012146.jpg,121,77,130,180
012147.jpg,99,127,164,227
012148.jpg,104,96,203,281
012149.jpg,167,73,174,241
012150.jpg,80,77,179,248
012151.jpg,147,31,174,241
012152.jpg,69,110,237,328
012153.jpg,136,60,88,122
012154.jpg,108,98,250,346
012155.jpg,27,28,146,202
012156.jpg,75,79,172,238
012157.jpg,59,117,276,380
012158.jpg,136,215,333,461
012159.jpg,560,107,260,360
012160.jpg,312,41,99,137
012161.jpg,240,14,88,122
012162.jpg,36,56,130,180
012163.jpg,185,33,55,76
012164.jpg,69,71,153,212
012165.jpg,185,77,140,194
012166.jpg,116,22,60,83
012167.jpg,107,75,226,313
012168.jpg,88,83,146,202
012169.jpg,241,119,257,356
012170.jpg,163,20,86,119
012171.jpg,118,41,88,122
012172.jpg,135,72,107,148
012173.jpg,100,47,151,209
012174.jpg,165,55,81,112
012175.jpg,74,94,148,205
012176.jpg,212,150,252,349
012177.jpg,1,15,159,182
012178.jpg,119,89,174,241
012179.jpg,11,30,200,263
012180.jpg,78,78,138,191
012181.jpg,121,103,195,270
012182.jpg,796,118,182,252
012183.jpg,101,78,135,187
012184.jpg,143,125,166,230
012185.jpg,13,39,104,144
012186.jpg,125,44,140,194
012187.jpg,88,37,49,68
012188.jpg,110,60,211,292
012189.jpg,29,82,182,252
012190.jpg,121,59,216,299
012191.jpg,575,98,681,943
012192.jpg,80,6,354,490
012193.jpg,145,1,130,180
012194.jpg,118,58,130,180
012195.jpg,141,51,169,223
012196.jpg,275,54,112,155
012197.jpg,219,36,127,176
012198.jpg,68,117,315,349
012199.jpg,33,49,169,234
012200.jpg,92,45,192,266
012201.jpg,63,78,185,256
012202.jpg,80,229,380,526
012203.jpg,720,247,598,828
012204.jpg,90,37,122,169
012205.jpg,55,28,96,133
012206.jpg,353,150,169,234
012207.jpg,76,62,114,158
012208.jpg,74,67,177,245
012209.jpg,141,93,122,187
012210.jpg,167,77,208,288
012211.jpg,163,82,81,112
012212.jpg,131,65,239,331
012213.jpg,55,36,153,212
012214.jpg,220,49,133,184
012215.jpg,1060,325,437,605
012216.jpg,264,51,226,313
012217.jpg,89,72,135,187
012218.jpg,93,42,172,238
012219.jpg,81,76,125,173
012220.jpg,48,67,166,230
012221.jpg,216,66,107,148
012222.jpg,28,40,96,133
012223.jpg,58,71,190,263
012224.jpg,76,23,68,94
012225.jpg,37,141,283,327
012226.jpg,314,221,99,137
012227.jpg,230,122,567,839
012228.jpg,73,93,273,378
012229.jpg,42,42,205,284
012230.jpg,38,40,94,130
012231.jpg,251,120,237,328
012232.jpg,109,89,437,605
012233.jpg,179,28,156,216
012234.jpg,143,334,520,720
012235.jpg,68,37,62,86
012236.jpg,181,66,114,158
012237.jpg,55,45,138,191
012238.jpg,179,41,255,353
012239.jpg,71,35,109,151
012240.jpg,147,89,179,248
012241.jpg,179,84,312,432
012242.jpg,48,22,99,137
012243.jpg,10,32,114,158
012244.jpg,37,47,187,259
012245.jpg,18,40,224,310
012246.jpg,52,102,172,238
012247.jpg,39,32,133,164
012248.jpg,199,92,234,324
012249.jpg,242,58,226,313
012250.jpg,47,78,120,166
012251.jpg,120,16,81,112
012252.jpg,146,99,148,205
012253.jpg,87,92,185,256
012254.jpg,39,88,260,360
012255.jpg,574,110,166,230
012256.jpg,22,40,112,134
012257.jpg,16,53,133,184
012258.jpg,63,68,182,239
012259.jpg,11,209,218,288
012260.jpg,559,76,213,295
012261.jpg,405,329,481,666
012262.jpg,139,95,161,223
012263.jpg,104,66,218,302
012264.jpg,61,132,247,342
012265.jpg,74,83,205,284
012266.jpg,63,131,354,490
012267.jpg,63,82,203,281
012268.jpg,99,162,247,336
012269.jpg,22,8,127,158
012270.jpg,173,48,101,140
012271.jpg,42,16,153,181
012272.jpg,42,78,263,364
012273.jpg,64,87,257,356
012274.jpg,64,66,73,101
012275.jpg,246,298,458,634
012276.jpg,79,93,237,328
012277.jpg,56,43,81,112
012278.jpg,134,172,263,364
012279.jpg,284,160,515,713
012280.jpg,128,60,135,187
012281.jpg,99,134,182,252
012282.jpg,68,118,182,252
012283.jpg,134,77,179,248
012284.jpg,52,53,75,104
012285.jpg,77,95,192,266
012286.jpg,100,64,164,227
012287.jpg,150,1,164,227
012288.jpg,80,40,68,94
012289.jpg,118,37,120,166
012290.jpg,1,104,322,446
012291.jpg,96,79,109,151
012292.jpg,211,368,975,1350
012293.jpg,131,125,185,256
012294.jpg,106,42,83,115
012295.jpg,18,60,68,94
012296.jpg,86,104,81,112
012297.jpg,43,33,175,252
012298.jpg,39,77,190,263
012299.jpg,72,103,231,320
012300.jpg,37,40,91,126
012301.jpg,105,67,195,270
012302.jpg,191,80,143,198
012303.jpg,43,36,120,166
012304.jpg,163,29,177,245
012305.jpg,73,52,133,184
012306.jpg,188,150,216,299
012307.jpg,93,40,255,353
012308.jpg,21,64,218,302
012309.jpg,111,45,75,104
012310.jpg,19,83,138,182
012311.jpg,193,39,127,176
012312.jpg,164,277,416,576
012313.jpg,154,90,195,270
012314.jpg,87,48,96,133
012315.jpg,144,59,185,256
012316.jpg,98,57,169,234
012317.jpg,119,150,309,428
012318.jpg,248,36,138,191
012319.jpg,191,85,159,220
012320.jpg,193,77,283,344
012321.jpg,169,95,218,302
012322.jpg,53,71,255,353
012323.jpg,168,71,96,133
012324.jpg,764,210,257,356
012325.jpg,104,113,198,274
012326.jpg,159,93,172,238
012327.jpg,99,67,65,90
012328.jpg,83,37,156,216
012329.jpg,347,4,338,468
012330.jpg,10,54,88,122
012331.jpg,234,92,81,112
012332.jpg,197,546,1100,1523
012333.jpg,84,42,133,184
012334.jpg,148,119,83,115
012335.jpg,45,43,73,101
012336.jpg,132,58,148,205
012337.jpg,65,43,192,266
012338.jpg,264,98,161,223
012339.jpg,66,72,182,252
012340.jpg,109,45,112,155
012341.jpg,52,36,151,209
012342.jpg,26,45,166,206
012343.jpg,199,119,268,371
012344.jpg,262,69,60,83
012345.jpg,135,15,192,266
012346.jpg,34,31,263,364
012347.jpg,91,97,213,295
012348.jpg,75,72,174,241
012349.jpg,92,39,107,148
012350.jpg,72,34,164,227
012351.jpg,245,227,614,850
012352.jpg,79,67,135,187
012353.jpg,62,97,224,310
012354.jpg,67,76,120,166
012355.jpg,190,72,130,180
012356.jpg,109,69,229,317
012357.jpg,119,64,166,230
012358.jpg,72,97,161,223
012359.jpg,67,73,309,428
012360.jpg,123,125,151,209
012361.jpg,20,46,148,205
012362.jpg,87,18,88,122
012363.jpg,159,64,205,265
012364.jpg,62,63,143,198
012365.jpg,27,32,88,122
012366.jpg,154,39,117,162
012367.jpg,113,85,166,230
012368.jpg,66,62,101,140
012369.jpg,202,46,153,212
012370.jpg,419,98,346,475
012371.jpg,336,237,832,1152
012372.jpg,41,71,198,274
012373.jpg,133,80,130,180
012374.jpg,89,70,96,133
012375.jpg,47,21,75,104
012376.jpg,205,47,151,209
012377.jpg,69,104,187,259
012378.jpg,2,60,276,339
012379.jpg,84,120,239,331
012380.jpg,772,97,380,526
012381.jpg,26,22,291,403
012382.jpg,93,94,198,274
012383.jpg,502,99,554,767
012384.jpg,670,1,260,360
012385.jpg,47,57,244,338
012386.jpg,113,124,216,299
012387.jpg,120,78,226,313
012388.jpg,67,55,182,252
012389.jpg,238,67,143,198
012390.jpg,54,43,112,155
012391.jpg,111,33,75,104
012392.jpg,93,54,185,256
012393.jpg,123,118,198,274
012394.jpg,179,36,99,137
012395.jpg,101,98,140,194
012396.jpg,133,61,125,173
012397.jpg,326,130,182,252
012398.jpg,115,80,177,245
012399.jpg,93,76,265,367
012400.jpg,70,52,104,144
012401.jpg,309,129,114,158
012402.jpg,36,73,138,191
012403.jpg,198,57,164,227
012404.jpg,450,141,96,133
012405.jpg,122,97,244,338
012406.jpg,134,46,164,227
012407.jpg,133,95,169,234
012408.jpg,71,47,120,166
012409.jpg,213,134,143,198
012410.jpg,167,46,140,194
012411.jpg,133,68,289,400
012412.jpg,158,57,190,263
012413.jpg,27,1,86,119
012414.jpg,42,47,109,151
012415.jpg,131,41,109,151
012416.jpg,218,36,135,187
012417.jpg,204,35,140,194
012418.jpg,152,79,101,140
012419.jpg,81,43,60,83
012420.jpg,189,50,70,97
012421.jpg,100,72,172,238
012422.jpg,404,104,81,112
012423.jpg,114,12,68,94
012424.jpg,108,63,291,403
012425.jpg,151,39,55,76
012426.jpg,181,155,172,238
012427.jpg,1078,137,320,443
012428.jpg,24,41,159,220
012429.jpg,39,64,140,194
012430.jpg,41,70,226,313
012431.jpg,211,100,244,338
012432.jpg,218,56,250,346
012433.jpg,70,100,281,389
012434.jpg,119,90,195,270
012435.jpg,118,68,205,284
012436.jpg,146,50,190,263
012437.jpg,102,91,205,284
012438.jpg,80,60,138,191
012439.jpg,103,44,213,295
012440.jpg,109,55,143,198
012441.jpg,103,32,138,191
012442.jpg,61,55,114,158
012443.jpg,219,124,237,328
012444.jpg,53,44,172,238
012445.jpg,152,91,153,212
012446.jpg,41,47,152,179
012447.jpg,83,47,107,148
012448.jpg,182,53,96,133
012449.jpg,252,52,78,108
012450.jpg,139,77,192,266
012451.jpg,192,127,68,94
012452.jpg,719,67,312,432
012453.jpg,86,68,73,101
012454.jpg,234,66,182,252
012455.jpg,135,79,96,133
012456.jpg,14,40,107,148
012457.jpg,176,66,99,137
012458.jpg,73,85,174,241
012459.jpg,3,30,174,241
012460.jpg,45,43,252,349
012461.jpg,56,46,96,133
012462.jpg,65,73,255,353
012463.jpg,138,36,172,238
012464.jpg,233,24,96,133
012465.jpg,40,79,159,206
012466.jpg,130,65,190,263
012467.jpg,130,235,369,511
012468.jpg,119,176,224,310
012469.jpg,79,62,81,112
012470.jpg,99,76,216,299
012471.jpg,134,32,216,286
012472.jpg,122,111,224,310
012473.jpg,196,84,107,148
012474.jpg,37,67,213,295
012475.jpg,152,74,205,284
012476.jpg,294,235,367,508
012477.jpg,195,137,164,227
012478.jpg,127,205,120,166
012479.jpg,90,55,166,230
012480.jpg,233,141,127,176
012481.jpg,280,26,182,252
